name,time,application,num_replicas,batch_size,duration,num_task
inference-bert-799,13497,infer-bert-1,1,1,9.0,850
inference-imagenet-800,13551,infer-imagenet-1,1,1,4.0,2313
inference-bert-801,13555,infer-bert-1,1,1,7.0,351
inference-deepspeech2-802,13563,infer-deepspeech2-1,1,1,4.0,227
inference-ncf-803,13565,infer-ncf-1,1,1,6.0,4160
inference-imagenet-804,13597,infer-imagenet-1,1,1,1.0,9303
ncf-59,13608,ncf,1,32768,4.0,-1
inference-deepspeech2-805,13619,infer-deepspeech2-1,1,1,8.0,381
inference-bert-806,13628,infer-bert-1,1,1,9.0,4283
inference-ncf-807,13632,infer-ncf-1,1,1,5.0,2265
inference-yolov3-808,13637,infer-yolov3-1,1,1,9.0,766
inference-bert-809,13663,infer-bert-1,1,1,3.0,731
inference-deepspeech2-810,13695,infer-deepspeech2-1,1,1,5.0,37
inference-bert-811,13723,infer-bert-1,1,1,4.0,1739
inference-bert-812,13742,infer-bert-1,1,1,2.0,4020
deepspeech2-60,13759,deepspeech2,6,320,4.0,-1
inference-yolov3-813,13768,infer-yolov3-1,1,1,1.0,530
inference-deepspeech2-814,13769,infer-deepspeech2-1,1,1,2.0,433
inference-ncf-815,13778,infer-ncf-1,1,1,9.0,1420
inference-deepspeech2-816,13779,infer-deepspeech2-1,1,1,9.0,795
inference-ncf-817,13788,infer-ncf-1,1,1,3.0,539
ncf-61,13806,ncf,1,32768,4.0,-1
inference-cifar10-818,13812,infer-cifar10-1,1,1,4.0,7495
inference-imagenet-819,13832,infer-imagenet-1,1,1,2.0,8106
inference-imagenet-820,13843,infer-imagenet-1,1,1,5.0,9279
inference-cifar10-821,13845,infer-cifar10-1,1,1,1.0,1889
ncf-62,13891,ncf,1,32768,4.0,-1
inference-deepspeech2-822,13927,infer-deepspeech2-1,1,1,2.0,701
cifar10-63,13927,cifar10,16,4096,4.0,-1
inference-deepspeech2-823,13979,infer-deepspeech2-1,1,1,3.0,562
inference-yolov3-824,13989,infer-yolov3-1,1,1,4.0,769
inference-imagenet-825,13995,infer-imagenet-1,1,1,9.0,4644
inference-bert-826,14003,infer-bert-1,1,1,8.0,2651
inference-imagenet-827,14046,infer-imagenet-1,1,1,5.0,8257
inference-ncf-828,14060,infer-ncf-1,1,1,9.0,4797
ncf-64,14065,ncf,1,32768,4.0,-1
inference-yolov3-829,14075,infer-yolov3-1,1,1,7.0,860
inference-imagenet-830,14087,infer-imagenet-1,1,1,3.0,543
inference-imagenet-831,14095,infer-imagenet-1,1,1,6.0,3881
inference-cifar10-832,14117,infer-cifar10-1,1,1,5.0,8453
inference-bert-833,14123,infer-bert-1,1,1,3.0,4110
inference-ncf-834,14126,infer-ncf-1,1,1,8.0,4247
inference-bert-835,14156,infer-bert-1,1,1,3.0,4315
inference-imagenet-836,14159,infer-imagenet-1,1,1,9.0,8359
inference-bert-837,14172,infer-bert-1,1,1,2.0,1932
inference-ncf-838,14187,infer-ncf-1,1,1,9.0,2119
inference-cifar10-839,14196,infer-cifar10-1,1,1,3.0,5123
cifar10-65,14220,cifar10,12,4096,4.0,-1
inference-yolov3-840,14236,infer-yolov3-1,1,1,2.0,3515
inference-cifar10-841,14239,infer-cifar10-1,1,1,4.0,6105
ncf-66,14242,ncf,1,32768,4.0,-1
inference-bert-842,14248,infer-bert-1,1,1,2.0,2663
inference-bert-843,14252,infer-bert-1,1,1,3.0,4526
inference-imagenet-844,14262,infer-imagenet-1,1,1,5.0,2384
cifar10-67,14265,cifar10,12,4096,4.0,-1
inference-ncf-845,14282,infer-ncf-1,1,1,4.0,2849
inference-cifar10-846,14283,infer-cifar10-1,1,1,4.0,7962
inference-bert-847,14289,infer-bert-1,1,1,5.0,1650
inference-bert-848,14311,infer-bert-1,1,1,5.0,850
inference-bert-849,14322,infer-bert-1,1,1,9.0,872
inference-yolov3-850,14323,infer-yolov3-1,1,1,1.0,530
inference-imagenet-851,14333,infer-imagenet-1,1,1,8.0,3573
inference-imagenet-852,14356,infer-imagenet-1,1,1,9.0,8359
inference-cifar10-853,14368,infer-cifar10-1,1,1,4.0,8434
inference-bert-854,14372,infer-bert-1,1,1,2.0,4514
inference-imagenet-855,14391,infer-imagenet-1,1,1,3.0,3780
inference-imagenet-856,14433,infer-imagenet-1,1,1,9.0,4488
ncf-68,14439,ncf,1,32768,4.0,-1
cifar10-69,14448,cifar10,8,2048,4.0,-1
inference-cifar10-857,14453,infer-cifar10-1,1,1,6.0,7495
inference-ncf-858,14455,infer-ncf-1,1,1,3.0,2105
inference-bert-859,14460,infer-bert-1,1,1,5.0,207
inference-imagenet-860,14478,infer-imagenet-1,1,1,2.0,5876
inference-deepspeech2-861,14504,infer-deepspeech2-1,1,1,3.0,747
inference-bert-862,14514,infer-bert-1,1,1,4.0,602
inference-imagenet-863,14519,infer-imagenet-1,1,1,5.0,6571
cifar10-70,14524,cifar10,12,4096,4.0,-1
inference-bert-864,14533,infer-bert-1,1,1,7.0,1667
ncf-71,14533,ncf,1,32768,4.0,-1
inference-imagenet-865,14575,infer-imagenet-1,1,1,2.0,8954
inference-cifar10-866,14608,infer-cifar10-1,1,1,2.0,2472
inference-cifar10-867,14609,infer-cifar10-1,1,1,3.0,722
inference-ncf-868,14616,infer-ncf-1,1,1,3.0,1934
inference-cifar10-869,14629,infer-cifar10-1,1,1,3.0,8438
inference-imagenet-870,14631,infer-imagenet-1,1,1,9.0,4866
inference-cifar10-871,14641,infer-cifar10-1,1,1,4.0,7677
inference-yolov3-872,14644,infer-yolov3-1,1,1,2.0,4373
inference-bert-873,14660,infer-bert-1,1,1,8.0,1175
inference-yolov3-874,14712,infer-yolov3-1,1,1,8.0,3998
inference-imagenet-875,14715,infer-imagenet-1,1,1,6.0,8572
inference-cifar10-876,14722,infer-cifar10-1,1,1,9.0,6047
inference-bert-877,14724,infer-bert-1,1,1,9.0,1035
ncf-72,14735,ncf,1,32768,4.0,-1
deepspeech2-73,14773,deepspeech2,8,320,4.0,-1
inference-bert-878,14797,infer-bert-1,1,1,8.0,3717
inference-cifar10-879,14807,infer-cifar10-1,1,1,5.0,5968
inference-imagenet-880,14830,infer-imagenet-1,1,1,2.0,8954
inference-ncf-881,14865,infer-ncf-1,1,1,2.0,772
inference-imagenet-882,14866,infer-imagenet-1,1,1,5.0,4022
inference-cifar10-883,14872,infer-cifar10-1,1,1,4.0,5076
ncf-74,14878,ncf,1,32768,4.0,-1
inference-deepspeech2-884,14883,infer-deepspeech2-1,1,1,6.0,424
inference-yolov3-885,14893,infer-yolov3-1,1,1,4.0,1635
cifar10-75,14906,cifar10,6,2048,4.0,-1
inference-ncf-886,14910,infer-ncf-1,1,1,1.0,1937
inference-ncf-887,14911,infer-ncf-1,1,1,4.0,2222
inference-ncf-888,14918,infer-ncf-1,1,1,4.0,4023
inference-deepspeech2-889,14920,infer-deepspeech2-1,1,1,9.0,5
inference-bert-890,14976,infer-bert-1,1,1,1.0,3370
inference-yolov3-891,14981,infer-yolov3-1,1,1,7.0,3954
inference-imagenet-892,14991,infer-imagenet-1,1,1,7.0,787
inference-deepspeech2-893,15006,infer-deepspeech2-1,1,1,8.0,226
inference-deepspeech2-894,15010,infer-deepspeech2-1,1,1,3.0,514
ncf-76,15010,ncf,1,32768,4.0,-1
inference-deepspeech2-895,15015,infer-deepspeech2-1,1,1,3.0,381
inference-yolov3-896,15025,infer-yolov3-1,1,1,7.0,530
inference-deepspeech2-897,15028,infer-deepspeech2-1,1,1,7.0,791
inference-deepspeech2-898,15056,infer-deepspeech2-1,1,1,3.0,918
inference-deepspeech2-899,15064,infer-deepspeech2-1,1,1,8.0,432
inference-ncf-900,15091,infer-ncf-1,1,1,5.0,831
inference-ncf-901,15100,infer-ncf-1,1,1,8.0,715
inference-cifar10-902,15138,infer-cifar10-1,1,1,2.0,1468
inference-yolov3-903,15145,infer-yolov3-1,1,1,9.0,4373
cifar10-77,15146,cifar10,6,2048,4.0,-1
inference-bert-904,15160,infer-bert-1,1,1,3.0,3350
bert-78,15172,bert,16,384,4.0,-1
inference-deepspeech2-905,15174,infer-deepspeech2-1,1,1,5.0,227
inference-imagenet-906,15183,infer-imagenet-1,1,1,8.0,2721
inference-ncf-907,15187,infer-ncf-1,1,1,6.0,2420
inference-bert-908,15206,infer-bert-1,1,1,5.0,1551
inference-ncf-909,15232,infer-ncf-1,1,1,8.0,1042
inference-ncf-910,15260,infer-ncf-1,1,1,4.0,3091
inference-deepspeech2-911,15261,infer-deepspeech2-1,1,1,7.0,294
cifar10-79,15262,cifar10,16,4096,4.0,-1
inference-yolov3-912,15288,infer-yolov3-1,1,1,7.0,4761
inference-bert-913,15297,infer-bert-1,1,1,5.0,4880
inference-imagenet-914,15311,infer-imagenet-1,1,1,1.0,4503
inference-yolov3-915,15324,infer-yolov3-1,1,1,6.0,1985
inference-imagenet-916,15335,infer-imagenet-1,1,1,9.0,7009
inference-cifar10-918,15352,infer-cifar10-1,1,1,9.0,2470
inference-imagenet-917,15352,infer-imagenet-1,1,1,3.0,4747
inference-bert-919,15371,infer-bert-1,1,1,6.0,477
inference-deepspeech2-920,15372,infer-deepspeech2-1,1,1,6.0,333
inference-cifar10-921,15384,infer-cifar10-1,1,1,9.0,4754
inference-bert-922,15407,infer-bert-1,1,1,1.0,850
inference-bert-923,15439,infer-bert-1,1,1,5.0,2284
inference-bert-924,15443,infer-bert-1,1,1,2.0,1381
inference-bert-925,15492,infer-bert-1,1,1,8.0,2291
inference-deepspeech2-926,15507,infer-deepspeech2-1,1,1,5.0,294
inference-yolov3-927,15508,infer-yolov3-1,1,1,6.0,576
inference-deepspeech2-928,15517,infer-deepspeech2-1,1,1,6.0,726
inference-ncf-929,15586,infer-ncf-1,1,1,1.0,1036
inference-bert-930,15589,infer-bert-1,1,1,1.0,547
inference-ncf-931,15591,infer-ncf-1,1,1,8.0,3989
cifar10-80,15602,cifar10,8,2048,4.0,-1
ncf-81,15603,ncf,1,32768,4.0,-1
inference-cifar10-932,15619,infer-cifar10-1,1,1,4.0,963
inference-yolov3-933,15661,infer-yolov3-1,1,1,2.0,4056
inference-imagenet-934,15701,infer-imagenet-1,1,1,4.0,4080
ncf-82,15715,ncf,1,32768,4.0,-1
inference-imagenet-935,15757,infer-imagenet-1,1,1,8.0,7958
inference-bert-936,15757,infer-bert-1,1,1,1.0,2667
inference-cifar10-937,15788,infer-cifar10-1,1,1,7.0,2470
inference-imagenet-938,15789,infer-imagenet-1,1,1,7.0,4503
inference-cifar10-939,15797,infer-cifar10-1,1,1,6.0,9597
cifar10-83,15831,cifar10,8,2048,4.0,-1
inference-yolov3-940,15844,infer-yolov3-1,1,1,4.0,3050
inference-bert-941,15845,infer-bert-1,1,1,2.0,3599
inference-cifar10-942,15896,infer-cifar10-1,1,1,2.0,4022
inference-deepspeech2-943,15899,infer-deepspeech2-1,1,1,6.0,227
inference-cifar10-944,15902,infer-cifar10-1,1,1,2.0,3422
inference-ncf-945,15904,infer-ncf-1,1,1,8.0,4791
inference-cifar10-946,15922,infer-cifar10-1,1,1,2.0,7715
inference-bert-947,15924,infer-bert-1,1,1,4.0,1507
cifar10-84,15944,cifar10,16,4096,4.0,-1
bert-85,15947,bert,12,384,4.0,-1
inference-deepspeech2-948,15956,infer-deepspeech2-1,1,1,6.0,433
inference-deepspeech2-949,15958,infer-deepspeech2-1,1,1,3.0,581
inference-cifar10-950,15984,infer-cifar10-1,1,1,4.0,6047
inference-bert-951,15985,infer-bert-1,1,1,3.0,3599
inference-cifar10-952,15988,infer-cifar10-1,1,1,8.0,3422
inference-deepspeech2-953,16025,infer-deepspeech2-1,1,1,5.0,977
inference-imagenet-954,16027,infer-imagenet-1,1,1,4.0,8359
inference-cifar10-955,16030,infer-cifar10-1,1,1,7.0,4283
inference-bert-956,16063,infer-bert-1,1,1,2.0,1924
inference-yolov3-957,16069,infer-yolov3-1,1,1,9.0,4646
inference-cifar10-958,16076,infer-cifar10-1,1,1,5.0,1878
inference-ncf-959,16083,infer-ncf-1,1,1,5.0,1839
inference-imagenet-960,16093,infer-imagenet-1,1,1,1.0,117
inference-imagenet-961,16143,infer-imagenet-1,1,1,1.0,9279
inference-yolov3-962,16160,infer-yolov3-1,1,1,5.0,3654
inference-imagenet-963,16200,infer-imagenet-1,1,1,8.0,7958
inference-cifar10-964,16225,infer-cifar10-1,1,1,4.0,259
inference-bert-965,16228,infer-bert-1,1,1,3.0,4058
inference-ncf-966,16230,infer-ncf-1,1,1,2.0,192
inference-deepspeech2-967,16232,infer-deepspeech2-1,1,1,8.0,584
inference-bert-968,16250,infer-bert-1,1,1,8.0,1514
inference-bert-969,16258,infer-bert-1,1,1,2.0,3717
inference-bert-970,16268,infer-bert-1,1,1,3.0,1072
inference-bert-971,16291,infer-bert-1,1,1,3.0,2512
inference-imagenet-972,16296,infer-imagenet-1,1,1,1.0,8954
inference-yolov3-973,16304,infer-yolov3-1,1,1,1.0,4329
cifar10-86,16331,cifar10,12,4096,4.0,-1
ncf-87,16336,ncf,1,32768,4.0,-1
inference-yolov3-974,16357,infer-yolov3-1,1,1,9.0,3228
inference-imagenet-975,16383,infer-imagenet-1,1,1,5.0,4866
inference-yolov3-976,16412,infer-yolov3-1,1,1,3.0,977
inference-yolov3-977,16424,infer-yolov3-1,1,1,2.0,4276
inference-ncf-978,16447,infer-ncf-1,1,1,5.0,180
inference-ncf-979,16486,infer-ncf-1,1,1,1.0,4959
inference-imagenet-980,16507,infer-imagenet-1,1,1,3.0,2721
inference-ncf-981,16586,infer-ncf-1,1,1,7.0,1997
inference-deepspeech2-982,16605,infer-deepspeech2-1,1,1,1.0,514
inference-ncf-983,16609,infer-ncf-1,1,1,5.0,4381
inference-bert-984,16632,infer-bert-1,1,1,6.0,4830
inference-deepspeech2-985,16667,infer-deepspeech2-1,1,1,7.0,283
inference-yolov3-986,16697,infer-yolov3-1,1,1,3.0,2643
inference-cifar10-987,16727,infer-cifar10-1,1,1,3.0,7962
inference-yolov3-988,16764,infer-yolov3-1,1,1,6.0,4844
inference-imagenet-989,16774,infer-imagenet-1,1,1,5.0,876
inference-cifar10-990,16793,infer-cifar10-1,1,1,2.0,8355
inference-yolov3-991,16808,infer-yolov3-1,1,1,1.0,395
inference-deepspeech2-992,16818,infer-deepspeech2-1,1,1,1.0,795
ncf-88,16834,ncf,1,32768,4.0,-1
inference-cifar10-993,16850,infer-cifar10-1,1,1,2.0,7852
inference-yolov3-994,16865,infer-yolov3-1,1,1,4.0,3921
inference-ncf-995,16871,infer-ncf-1,1,1,1.0,2105
inference-bert-996,16903,infer-bert-1,1,1,6.0,1536
inference-imagenet-997,16907,infer-imagenet-1,1,1,7.0,8517
inference-bert-998,16908,infer-bert-1,1,1,9.0,1536
inference-imagenet-999,16937,infer-imagenet-1,1,1,7.0,117
inference-yolov3-1000,16975,infer-yolov3-1,1,1,8.0,1648
inference-yolov3-1001,16980,infer-yolov3-1,1,1,2.0,3308
inference-bert-1002,17031,infer-bert-1,1,1,6.0,3717
inference-bert-1003,17040,infer-bert-1,1,1,9.0,2195
inference-bert-1004,17045,infer-bert-1,1,1,6.0,1012
inference-ncf-1005,17086,infer-ncf-1,1,1,8.0,3947
inference-ncf-1006,17093,infer-ncf-1,1,1,2.0,418
inference-ncf-1007,17133,infer-ncf-1,1,1,3.0,3507
inference-cifar10-1008,17148,infer-cifar10-1,1,1,2.0,4951
inference-deepspeech2-1009,17161,infer-deepspeech2-1,1,1,5.0,169
ncf-89,17168,ncf,1,32768,4.0,-1
inference-cifar10-1010,17173,infer-cifar10-1,1,1,8.0,3899
inference-deepspeech2-1011,17206,infer-deepspeech2-1,1,1,6.0,413
inference-ncf-1012,17233,infer-ncf-1,1,1,3.0,2689
inference-deepspeech2-1013,17237,infer-deepspeech2-1,1,1,2.0,47
inference-ncf-1014,17251,infer-ncf-1,1,1,9.0,1939
inference-ncf-1015,17254,infer-ncf-1,1,1,4.0,2357
inference-ncf-1016,17257,infer-ncf-1,1,1,3.0,758
inference-yolov3-1017,17272,infer-yolov3-1,1,1,2.0,1341
inference-deepspeech2-1018,17342,infer-deepspeech2-1,1,1,1.0,912
inference-imagenet-1019,17342,infer-imagenet-1,1,1,3.0,4644
inference-bert-1020,17346,infer-bert-1,1,1,5.0,1997
inference-ncf-1021,17357,infer-ncf-1,1,1,5.0,639
inference-imagenet-1022,17386,infer-imagenet-1,1,1,4.0,7545
inference-bert-1023,17391,infer-bert-1,1,1,4.0,1924
inference-ncf-1024,17391,infer-ncf-1,1,1,1.0,1395
inference-bert-1025,17461,infer-bert-1,1,1,7.0,4215
inference-ncf-1026,17483,infer-ncf-1,1,1,2.0,4160
inference-imagenet-1027,17484,infer-imagenet-1,1,1,7.0,2806
inference-cifar10-1028,17545,infer-cifar10-1,1,1,8.0,6364
cifar10-90,17553,cifar10,12,4096,4.0,-1
ncf-91,17636,ncf,1,32768,4.0,-1
inference-cifar10-1029,17660,infer-cifar10-1,1,1,5.0,2057
inference-yolov3-1030,17666,infer-yolov3-1,1,1,1.0,3374
inference-ncf-1031,17694,infer-ncf-1,1,1,3.0,4459
inference-ncf-1032,17714,infer-ncf-1,1,1,7.0,3122
inference-imagenet-1033,17718,infer-imagenet-1,1,1,3.0,7344
inference-bert-1034,17736,infer-bert-1,1,1,4.0,4295
inference-imagenet-1035,17739,infer-imagenet-1,1,1,7.0,3888
cifar10-92,17739,cifar10,16,4096,4.0,-1
inference-ncf-1036,17741,infer-ncf-1,1,1,7.0,157
inference-bert-1037,17742,infer-bert-1,1,1,2.0,4075
inference-imagenet-1038,17757,infer-imagenet-1,1,1,4.0,3573
inference-ncf-1039,17784,infer-ncf-1,1,1,1.0,912
inference-deepspeech2-1040,17801,infer-deepspeech2-1,1,1,8.0,747
inference-yolov3-1041,17807,infer-yolov3-1,1,1,4.0,4639
inference-bert-1042,17829,infer-bert-1,1,1,7.0,731
inference-yolov3-1043,17873,infer-yolov3-1,1,1,6.0,1135
inference-yolov3-1044,17875,infer-yolov3-1,1,1,7.0,1080
inference-yolov3-1045,17876,infer-yolov3-1,1,1,6.0,4165
inference-imagenet-1046,17889,infer-imagenet-1,1,1,9.0,1001
inference-imagenet-1047,17898,infer-imagenet-1,1,1,4.0,9125
ncf-93,17911,ncf,1,32768,4.0,-1
inference-imagenet-1048,17946,infer-imagenet-1,1,1,5.0,3573
inference-yolov3-1049,17954,infer-yolov3-1,1,1,2.0,3217
inference-cifar10-1050,17962,infer-cifar10-1,1,1,4.0,259
inference-imagenet-1051,17977,infer-imagenet-1,1,1,5.0,525
deepspeech2-94,17987,deepspeech2,6,320,4.0,-1
inference-cifar10-1052,18003,infer-cifar10-1,1,1,4.0,4402
inference-ncf-1053,18021,infer-ncf-1,1,1,6.0,3732
inference-cifar10-1054,18024,infer-cifar10-1,1,1,6.0,9295
inference-cifar10-1055,18026,infer-cifar10-1,1,1,6.0,7950
inference-bert-1056,18034,infer-bert-1,1,1,4.0,477
inference-ncf-1057,18041,infer-ncf-1,1,1,5.0,3144
inference-ncf-1058,18048,infer-ncf-1,1,1,8.0,4301
inference-imagenet-1059,18085,infer-imagenet-1,1,1,4.0,6781
inference-cifar10-1060,18088,infer-cifar10-1,1,1,9.0,9796
inference-cifar10-1061,18092,infer-cifar10-1,1,1,8.0,8127
ncf-95,18115,ncf,1,32768,4.0,-1
inference-bert-1062,18149,infer-bert-1,1,1,7.0,181
inference-bert-1063,18176,infer-bert-1,1,1,4.0,1072
inference-deepspeech2-1064,18209,infer-deepspeech2-1,1,1,6.0,904
deepspeech2-96,18242,deepspeech2,6,320,4.0,-1
inference-yolov3-1065,18258,infer-yolov3-1,1,1,7.0,954
inference-deepspeech2-1066,18282,infer-deepspeech2-1,1,1,1.0,160
inference-yolov3-1067,18286,infer-yolov3-1,1,1,5.0,977
inference-deepspeech2-1068,18289,infer-deepspeech2-1,1,1,3.0,648
inference-cifar10-1069,18304,infer-cifar10-1,1,1,3.0,3048
inference-cifar10-1070,18315,infer-cifar10-1,1,1,9.0,1662
inference-bert-1071,18392,infer-bert-1,1,1,5.0,1216
inference-deepspeech2-1072,18399,infer-deepspeech2-1,1,1,6.0,259
inference-ncf-1073,18430,infer-ncf-1,1,1,5.0,2985
inference-yolov3-1074,18462,infer-yolov3-1,1,1,6.0,1648
inference-ncf-1075,18479,infer-ncf-1,1,1,1.0,639
deepspeech2-97,18488,deepspeech2,6,320,4.0,-1
inference-imagenet-1076,18499,infer-imagenet-1,1,1,6.0,3696
inference-cifar10-1077,18505,infer-cifar10-1,1,1,9.0,8956
inference-deepspeech2-1078,18542,infer-deepspeech2-1,1,1,1.0,98
inference-deepspeech2-1079,18543,infer-deepspeech2-1,1,1,7.0,113
inference-bert-1080,18560,infer-bert-1,1,1,7.0,4283
cifar10-98,18573,cifar10,12,4096,4.0,-1
inference-ncf-1081,18576,infer-ncf-1,1,1,3.0,3117
inference-bert-1082,18634,infer-bert-1,1,1,3.0,1739
inference-bert-1083,18646,infer-bert-1,1,1,8.0,731
ncf-99,18660,ncf,1,32768,4.0,-1
inference-bert-1084,18667,infer-bert-1,1,1,4.0,4030
inference-ncf-1085,18669,infer-ncf-1,1,1,7.0,4430
inference-ncf-1086,18673,infer-ncf-1,1,1,6.0,2119
inference-cifar10-1087,18678,infer-cifar10-1,1,1,4.0,809
inference-imagenet-1088,18692,infer-imagenet-1,1,1,1.0,1094
ncf-100,18719,ncf,1,32768,4.0,-1
inference-deepspeech2-1089,18767,infer-deepspeech2-1,1,1,1.0,988
inference-ncf-1090,18785,infer-ncf-1,1,1,5.0,2689
inference-yolov3-1091,18790,infer-yolov3-1,1,1,5.0,3374
inference-imagenet-1092,18802,infer-imagenet-1,1,1,3.0,4080
inference-bert-1093,18844,infer-bert-1,1,1,3.0,181
inference-ncf-1094,18851,infer-ncf-1,1,1,7.0,2265
inference-ncf-1095,18854,infer-ncf-1,1,1,3.0,3388
inference-cifar10-1096,18891,infer-cifar10-1,1,1,8.0,2027
inference-deepspeech2-1097,18921,infer-deepspeech2-1,1,1,8.0,839
cifar10-101,18955,cifar10,6,2048,4.0,-1
inference-yolov3-1098,18958,infer-yolov3-1,1,1,4.0,4188
bert-102,18978,bert,12,384,4.0,-1
inference-imagenet-1099,19018,infer-imagenet-1,1,1,4.0,1674
inference-deepspeech2-1100,19021,infer-deepspeech2-1,1,1,3.0,963
inference-cifar10-1101,19042,infer-cifar10-1,1,1,7.0,722
inference-bert-1102,19069,infer-bert-1,1,1,2.0,2651
inference-ncf-1103,19075,infer-ncf-1,1,1,2.0,1839
inference-imagenet-1104,19084,infer-imagenet-1,1,1,1.0,8572
inference-ncf-1105,19092,infer-ncf-1,1,1,2.0,1973
inference-ncf-1106,19118,infer-ncf-1,1,1,3.0,4564
inference-imagenet-1107,19146,infer-imagenet-1,1,1,1.0,4171
inference-bert-1108,19152,infer-bert-1,1,1,6.0,4315
inference-yolov3-1109,19157,infer-yolov3-1,1,1,9.0,1648
inference-deepspeech2-1110,19167,infer-deepspeech2-1,1,1,4.0,322
inference-imagenet-1111,19178,infer-imagenet-1,1,1,7.0,3595
inference-bert-1112,19185,infer-bert-1,1,1,3.0,2609
inference-ncf-1113,19202,infer-ncf-1,1,1,1.0,258
inference-yolov3-1114,19230,infer-yolov3-1,1,1,2.0,1003
inference-ncf-1115,19243,infer-ncf-1,1,1,5.0,431
inference-deepspeech2-1116,19260,infer-deepspeech2-1,1,1,1.0,584
inference-imagenet-1117,19261,infer-imagenet-1,1,1,6.0,4876
inference-cifar10-1118,19285,infer-cifar10-1,1,1,9.0,7495
inference-deepspeech2-1119,19307,infer-deepspeech2-1,1,1,7.0,322
inference-imagenet-1120,19321,infer-imagenet-1,1,1,2.0,1956
ncf-103,19331,ncf,1,32768,4.0,-1
inference-bert-1121,19347,infer-bert-1,1,1,1.0,4030
inference-deepspeech2-1122,19348,infer-deepspeech2-1,1,1,5.0,728
deepspeech2-104,19353,deepspeech2,12,640,4.0,-1
cifar10-105,19362,cifar10,16,4096,4.0,-1
inference-bert-1123,19375,infer-bert-1,1,1,9.0,1035
inference-ncf-1124,19395,infer-ncf-1,1,1,9.0,3271
cifar10-106,19395,cifar10,8,2048,4.0,-1
inference-ncf-1125,19423,infer-ncf-1,1,1,2.0,1997
ncf-107,19436,ncf,1,32768,4.0,-1
ncf-108,19464,ncf,1,32768,4.0,-1
inference-bert-1126,19490,infer-bert-1,1,1,8.0,2714
inference-bert-1127,19500,infer-bert-1,1,1,5.0,1654
inference-imagenet-1128,19527,infer-imagenet-1,1,1,2.0,2737
inference-yolov3-1129,19554,infer-yolov3-1,1,1,7.0,3868
inference-yolov3-1130,19589,infer-yolov3-1,1,1,7.0,3752
inference-bert-1131,19621,infer-bert-1,1,1,3.0,1259
inference-ncf-1132,19631,infer-ncf-1,1,1,6.0,912
inference-yolov3-1133,19637,infer-yolov3-1,1,1,7.0,4373
inference-ncf-1134,19642,infer-ncf-1,1,1,6.0,2420
ncf-109,19658,ncf,1,32768,4.0,-1
inference-yolov3-1135,19661,infer-yolov3-1,1,1,6.0,2114
inference-yolov3-1136,19720,infer-yolov3-1,1,1,4.0,4868
inference-bert-1137,19722,infer-bert-1,1,1,1.0,4693
inference-ncf-1138,19729,infer-ncf-1,1,1,8.0,4301
inference-bert-1139,19744,infer-bert-1,1,1,6.0,1259
inference-bert-1140,19746,infer-bert-1,1,1,2.0,3024
deepspeech2-110,19750,deepspeech2,12,640,4.0,-1
cifar10-111,19760,cifar10,12,4096,4.0,-1
inference-ncf-1141,19762,infer-ncf-1,1,1,3.0,202
inference-ncf-1142,19775,infer-ncf-1,1,1,1.0,3890
inference-cifar10-1143,19858,infer-cifar10-1,1,1,8.0,7852
inference-imagenet-1144,19876,infer-imagenet-1,1,1,1.0,6571
ncf-112,19916,ncf,1,32768,4.0,-1
inference-imagenet-1145,19931,infer-imagenet-1,1,1,5.0,3075
inference-bert-1146,19937,infer-bert-1,1,1,7.0,951
inference-deepspeech2-1147,19986,infer-deepspeech2-1,1,1,2.0,176
inference-cifar10-1148,20006,infer-cifar10-1,1,1,4.0,2063
inference-bert-1149,20012,infer-bert-1,1,1,8.0,2555
ncf-113,20014,ncf,1,32768,4.0,-1
inference-imagenet-1150,20036,infer-imagenet-1,1,1,9.0,9342
inference-yolov3-1151,20057,infer-yolov3-1,1,1,5.0,4368
inference-cifar10-1152,20061,infer-cifar10-1,1,1,2.0,4231
inference-ncf-1153,20062,infer-ncf-1,1,1,9.0,1395
inference-bert-1154,20074,infer-bert-1,1,1,9.0,164
inference-yolov3-1155,20075,infer-yolov3-1,1,1,5.0,199
inference-ncf-1156,20098,infer-ncf-1,1,1,8.0,202
ncf-114,20104,ncf,1,32768,4.0,-1
inference-yolov3-1157,20118,infer-yolov3-1,1,1,8.0,4646
inference-bert-1158,20128,infer-bert-1,1,1,2.0,2555
inference-cifar10-1159,20138,infer-cifar10-1,1,1,3.0,809
inference-cifar10-1160,20141,infer-cifar10-1,1,1,8.0,1878
inference-imagenet-1161,20148,infer-imagenet-1,1,1,6.0,8590
inference-yolov3-1162,20150,infer-yolov3-1,1,1,1.0,199
cifar10-115,20156,cifar10,12,4096,4.0,-1
inference-cifar10-1163,20176,infer-cifar10-1,1,1,5.0,8127
inference-bert-1164,20178,infer-bert-1,1,1,2.0,1317
inference-deepspeech2-1165,20191,infer-deepspeech2-1,1,1,2.0,839
inference-deepspeech2-1166,20197,infer-deepspeech2-1,1,1,3.0,254
inference-ncf-1167,20256,infer-ncf-1,1,1,4.0,2222
inference-cifar10-1168,20268,infer-cifar10-1,1,1,8.0,4283
inference-bert-1169,20287,infer-bert-1,1,1,8.0,4110
cifar10-116,20310,cifar10,6,2048,4.0,-1
inference-ncf-1170,20311,infer-ncf-1,1,1,5.0,157
